Determinacion_Nombre,IdEjemplar,Ruta,NombreObjeto,CatalogoGenero_Nombre,CatalogoFamilia_Nombre
"Argemone ochroleuca - Sweet, 1828",4273,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Cosío\05 de abril del 2013\137. 1.8 al NO de Cosío\,IMG_3258.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",4270,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Calvillo\22 de marzo del 2013\132. Barranca Montoro a 7.5 km al NO de Milpillas\,IMG_2861.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",3193,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Pabellón de Arteaga\21 de junio del 2013\168. Alrededores de presa de Garabato\,IMG_5577.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",1456,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Calvillo\29 de noviembre del 2012\105. Barranca La Botita\,IMG_0066.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",2121,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Calvillo\15 de marzo del 2013\127. 1 km al NE del Balneario la Cueva\,IMG_2587.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",4269,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Asientos\03 de abril del 2013\136. 2 km al S de Asientos\,IMG_3185.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",2111,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Asientos\27 de marzo del 2013\134. Cerro La Mesa a 3 km al S de Adolfo López Mateos\,SAM_2661.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",3187,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\San José de Gracia\14 de junio del 2013\159. Barranca al extremo NE de San José de Gracia\,IMG_5087.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",3177,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\San Francisco de los Romo\04 de julio del 2013\195. 3 km al E de San Francisco de los Romo\,IMG_6477.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",3208,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Calvillo\05 de junio del 2013\154. Alrededores de prea Malpaso\,IMG_4760.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",3196,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\San José de Gracia\22 de mayo del 2013\148.Cañada a 500 m al SE de Rancho Viejo\,IMG_4265.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",3184,"Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Calvillo\28 de junio del 2013\181. Río La Labor, 1.7 km al N de San Tadeo\",IMG_6031.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",6056,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Pabellón de Arteaga\21 de junio del 2013\168. Alrededores de presa de Garabato\,IMG_5575.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",3297,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Rincón de Romos\20 de junio del 2013\162. Márgenes de la presa de Escaleras a 2.5 km al NNO de Rincón de Romos\,IMG_5274.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",1458,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Tepezalá\08 de noviembre del 2012\87. Arroyo Las Pilas\,IMG_0021.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",4271,"Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Calvillo\01 de marzo del 2013\115. Barranca La Botita, 3 km al SE de Malpaso\",IMG_1834.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",3178,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\El Llano\24 de junio del 2013\170. 1.20 km al SO de Los Conos\,IMG_0012.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",3182,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Calvillo\28 de junio del 2013\179. Márgenes de presa La Ordeña Vieja\,IMG_5914.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",4268,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Rincón de Romos\20 de junio del 2013\165. Arroyo La Boquilla a 500 m al O de La Boquilla\,IMG_0053.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",1457,"Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\El Llano\15 noviembre del 2012\95. Arroyo El Aguacero, a 2.5 km al NE de El Tule\",IMG_0105.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",3185,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\San José de Gracia\12 de junio del 2013\157. Boca del Tunel de Potrerillo\,IMG_4973.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",4278,"Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Calvillo\19 de Julio del 2013\202. Barranca presa Los Serna, extremo SE de Presa Los Serna\",IMG_0068.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",2119,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Calvillo\15 de marzo del 2013\126. 250 m al W del Balneario la Cueva\,IMG_2514.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",4274,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Tepezalá\05 de abril del 2013\138. Presa Mesillas a 1 km al SE de Mesillas\,IMG_3352.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",3173,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Jesús María\1° de julio del 2013\182. Presa El Capulín\,IMG_6032.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",4272,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Tepezalá\10 de abril del 2013\140. 2.7 km al SE de Tepezalá\,SAM_2809.JPG,Argemone,Papaveraceae
"Argemone ochroleuca - Sweet, 1828",3181,Users\Herbario\Desktop\Proyecto Flora\Hugo\Fotos\Calvillo\27 de junio del 2013\177. Barranca Cebolletas\,IMG_0045.JPG,Argemone,Papaveraceae
"Aristolochia brevipes - Benth., 1839",6300,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\San José de Gracia\14 de junio del 2013\159. Barranca al extremo NE de San José de Gracia\,IMG_5102.JPG,Aristolochia,Aristolochiaceae
"Aristolochia brevipes - Benth., 1839",6299,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\San José de Gracia\19 de agosto del 2013\241. Hacienda Santa Rosa\,IMG_7226.JPG,Aristolochia,Aristolochiaceae
"Aristolochia versabilifolia - Pfeifer, 1970",6301,Users\Herbario\Desktop\Proyecto Flora\Gerardo\Fotos\Cosío\14 de agosto del 2013\235. 1.20 km al SW de El Salero\,IMG_6979.JPG,Aristolochia,Aristolochiaceae
"Aristolochia versabilifolia - Pfeifer, 1970",6302,Users\Herbario\Desktop\CUARTA REVISIÓN\Fotos cuarta revisión\,GGIMG_8902.JPG,Aristolochia,Aristolochiaceae
"Aspicarpa humilis - (Benth.) A. Juss., 1844",3124,Users\Herbario\Desktop\Proyecto Flora\Geraldine\Fotos\Jesús María\20 de octubre del 2012\74. 4.5 km al SO de Jesús María\,IMG_0737.JPG,Aspicarpa,Malpighiaceae
"Aspicarpa humilis - (Benth.) A. Juss., 1844",3931,Users\Herbario\Desktop\Proyecto Flora\Geraldine\Fotos\San Francisco de los Romo\04 de septiembre del 2013\261. a 3.8 km al SO de Hacienda El Garabato\,SAM_1911.JPG,Aspicarpa,Malpighiaceae
"Aspicarpa humilis - (Benth.) A. Juss., 1844",3099,Users\Herbario\Desktop\Proyecto Flora\Fotos Proyecto Flora\Jesús María\12 de agosto del 2013\231. 2.8 km al SE de Gracias a Dios\,IMG_6539.JPG,Aspicarpa,Malpighiaceae
"Aspicarpa humilis - (Benth.) A. Juss., 1844",5101,Users\Herbario\Desktop\Proyecto Flora\Geraldine\Fotos\Asientos\11 de noviembre del 2013\306. 900 m al SE de Asientos\,IMG_0739.JPG,Aspicarpa,Malpighiaceae
"Aspicarpa humilis - (Benth.) A. Juss., 1844",3433,Users\Herbario\Desktop\Proyecto Flora\Fotos Proyecto Flora\Jesús María\12 de agosto del 2013\234. 3.4 km al N de Gracias a Dios\,IMG_6817.JPG,Aspicarpa,Malpighiaceae
"Atriplex muricata - Humb. & Bonpl. ex Willd., 1806",54,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Asientos\6 de septiembre del 2012\2. Presa El Llavero\,IMG_4976.JPG,Atriplex,Amaranthaceae
"Atriplex muricata - Humb. & Bonpl. ex Willd., 1806",5510,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Aguascalientes\28 de agosto del 2013\253. A7.2 km al NE de Instituto Tecnologico del Llano\,IMG_8363.JPG,Atriplex,Amaranthaceae
"Atriplex muricata - Humb. & Bonpl. ex Willd., 1806",5512,"Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\San José de Gracia\12 de junio del 2013\156. 3 km al N de San Jose de Gracia, carr. a la Congoja\",IMG_4965.JPG,Atriplex,Amaranthaceae
"Atriplex semibaccata - R.Br., 1810",5945,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Asientos\6 de junio del 2014\346. 4 km al SE de Asientos\,IMG_3766.JPG,Atriplex,Amaranthaceae
"Atriplex suberecta - I. Verd., 1954",5515,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Pabellón de Arteaga\21 de junio del 2013\166. 1 km al O de Santiago\,IMG_5419.JPG,Atriplex,Amaranthaceae
"Atriplex suberecta - I. Verd., 1954",5513,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Calvillo\05 de junio del 2013\154. Alrededores de prea Malpaso\,IMG_4745.JPG,Atriplex,Amaranthaceae
"Bacopa monnieri - (L.) Wettst., 1891",1784,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\13 de diciembre del 2012\111. 700m al O de la cortina de la presa Calles\,IMG_1134.JPG,Bacopa,Plantaginaceae
"Bacopa monnieri - (L.) Wettst., 1891",3725,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Pabellón de Arteaga\21 de junio del 2013\167. Arroyo Santiago, 2 km al O de Santiago\",IMG_5489.JPG,Bacopa,Plantaginaceae
"Boerhavia anisophylla - Torr., 1859",6226,"Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Tepezalá\26 de junio del 2013\173. Carretera Tepezalá- Puerto de la Concepción, a 3 km al SE de Tepezalá\",IMG_5692.JPG,Boerhavia,Nyctaginaceae
"Boerhavia anisophylla - Torr., 1859",6229,"Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Tepezalá\02 de agosto del 2013\215. Arroyo las Pilas, 2 km al NW de Ex. Hacienda las Pilas\",IMG_0231.JPG,Boerhavia,Nyctaginaceae
"Boerhavia anisophylla - Torr., 1859",3347,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Tepezalá\10 de abril del 2013\140. 2.7 km al SE de Tepezalá\,IMG_3569.JPG,Boerhavia,Nyctaginaceae
"Boerhavia anisophylla - Torr., 1859",1960,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Tepezalá\08 de noviembre del 2012\88. Cerro Camuero\,IMG_9759.JPG,Boerhavia,Nyctaginaceae
"Boerhavia anisophylla - Torr., 1859",1958,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Tepezalá\08 de noviembre del 2012\87. Arroyo Las Pilas\,IMG_9649hg.JPG,Boerhavia,Nyctaginaceae
"Boerhavia anisophylla - Torr., 1859",6228,"Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Tepezalá\02 de agosto del 2013\214. Arroyo las Pilas, 1.3 km al NW de Ex. Hacienda las Pilas\",IMG_0223hg.JPG,Boerhavia,Nyctaginaceae
"Boerhavia anisophylla - Torr., 1859",1961,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Asientos\13 de octubre del 2012\71. Alrededor de la mina FRISCO\,IMG_8185.JPG,Boerhavia,Nyctaginaceae
"Boerhavia anisophylla - Torr., 1859",6227,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Tepezalá\26 de junio del 2013\174. 500m al E de puerto de la Concepción\,IMG_5693.JPG,Boerhavia,Nyctaginaceae
"Boerhavia coccinea - Mill., 1768",6230,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Calvillo\20 de septiembre del 2012\50. 500 m al SO de la cortina de La Presa La Codorniz\,IMG_6229.JPG,Boerhavia,Nyctaginaceae
"Boerhavia coccinea - Mill., 1768",5526,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Calvillo\05 de junio del 2013\153. 2km al NE de Malpaso\,IMG_4729.JPG,Boerhavia,Nyctaginaceae
"Boerhavia coccinea - Mill., 1768",55,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Asientos\6 de septiembre del 2012\2. Presa El Llavero\,IMG_4988.JPG,Boerhavia,Nyctaginaceae
"Boerhavia coccinea - Mill., 1768",4791,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\070813\,S1053614.JPG,Boerhavia,Nyctaginaceae
"Boerhavia coccinea - Mill., 1768",6231,"Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Calvillo\29 de noviembre del 2012\104. Arroyo Los Salates, cañada Puente del Riego, extremo SE de presa Malpaso\",IMG_0783.JPG,Boerhavia,Nyctaginaceae
"Boerhavia erecta - L., 1753",5527,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Calvillo\06 de septiembre del 2013\262. 2 km al SE de Presa de los Serna\,IMG_9248.JPG,Boerhavia,Nyctaginaceae
"Boerhavia erecta - L., 1753",5528,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Calvillo\11 de septiembre del 2013\264. 2 km al S de Jaltiche de Arriba\,IMG_9646.JPG,Boerhavia,Nyctaginaceae
"Boerhavia gracillima - Heimerl, 1889",6236,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Asientos\21 de agosto del 2013\246. 1 km al NO de Pino Suarez\,IMG_7702.JPG,Boerhavia,Nyctaginaceae
"Boerhavia gracillima - Heimerl, 1889",6233,"Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Tepezalá\02 de agosto del 2013\214. Arroyo las Pilas, 1.3 km al NW de Ex. Hacienda las Pilas\",IMG_0237hg.JPG,Boerhavia,Nyctaginaceae
"Boerhavia gracillima - Heimerl, 1889",6234,"Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Tepezalá\02 de agosto del 2013\215. Arroyo las Pilas, 2 km al NW de Ex. Hacienda las Pilas\",IMG_0233.JPG,Boerhavia,Nyctaginaceae
"Boerhavia gracillima - Heimerl, 1889",6235,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Aguascalientes\28 de agosto del 2013\254. A 2.5 km al NO de Calvillito\,IMG_8531hg.JPG,Boerhavia,Nyctaginaceae
"Boerhavia gracillima - Heimerl, 1889",1051,Users\Herbario\Desktop\Proyecto Flora\Higinio\Fotos\Tepezalá\08 de noviembre del 2012\87. Arroyo Las Pilas\,IMG_9665.JPG,Boerhavia,Nyctaginaceae
"Borreria densiflora - DC., 1830",3791,Users\Herbario\Desktop\Proyecto Flora\Cynthia Araceli\Fotos\Calvillo\05 de agosto del 2013\218. 700 m al NW de El Sauz de la Labor\,DSC03008.JPG,Borreria,Rubiaceae
"Borreria densiflora - DC., 1830",3332,Users\Herbario\Desktop\Proyecto Flora\Cynthia Araceli\Fotos\San José de Gracia\19 de agosto del 2013\244. 2.3 km al NE del Rancho Sierra Brava\,IMG_7524.JPG,Borreria,Rubiaceae
"Borreria densiflora - DC., 1830",3312,Users\Herbario\Desktop\Proyecto Flora\Cynthia Araceli\Fotos\Aguascalientes\29 de julio del 2013\206. Ladera NE del Cerro los Gallos\,IMG_0169.JPG,Borreria,Rubiaceae
"Borreria densiflora - DC., 1830",3334,Users\Herbario\Desktop\Proyecto Flora\Cynthia Araceli\Fotos\San José de Gracia\19 de agosto del 2013\241. Hacienda Santa Rosa\,IMG_7248.JPG,Borreria,Rubiaceae
"Borreria densiflora - DC., 1830",3316,Users\Herbario\Desktop\Proyecto Flora\Cynthia Araceli\Fotos\Jesús María\12 de agosto del 2013\232. 1.6 km al SE de Gracias a Dios\,IMG_6599.JPG,Borreria,Rubiaceae
"Borreria densiflora - DC., 1830",2581,Users\Herbario\Desktop\Proyecto Flora\Cynthia Araceli\Fotos\Calvillo\13 de septiembre del 2012\40. 1 km al SE de la entrada al Rancho Las Cuatas\,IMG_5327.JPG,Borreria,Rubiaceae
"Borreria suaveolens - G. Mey., 1818",5694,Users\Herbario\Desktop\Proyecto Flora\Cynthia Araceli\Fotos\San José de Gracia\19 de agosto del 2013\241. Hacienda Santa Rosa\,IMG_7250.JPG,Borreria,Rubiaceae
"Borreria suaveolens - G. Mey., 1818",6116,Users\Herbario\Desktop\Proyecto Flora\Cynthia Araceli\Fotos\San Francisco de los Romo\04 de septiembre del 2013\259. a 4.7 km al O de hacienda El Garabato\,SAM_2547.JPG,Borreria,Rubiaceae
"Borreria suaveolens - G. Mey., 1818",5697,"Users\Herbario\Desktop\Proyecto Flora\Cynthia Araceli\Fotos\Calvillo\17 de mayo del 2013\146. La Cienega, 8.5 km al NE del Terrero del Refugio\",IMG_4043.JPG,Borreria,Rubiaceae
"Borreria suaveolens - G. Mey., 1818",5695,Users\Herbario\Desktop\Proyecto Flora\Fotos Proyecto Flora\Calvillo\03 de noviembre del 2012\84. 1 km al SE de la presa Los Alamitos\,IMG_9554.JPG,Borreria,Rubiaceae
"Borreria suaveolens - G. Mey., 1818",3328,Users\Herbario\Desktop\Proyecto Flora\Cynthia Araceli\Fotos\Calvillo\26 de agosto del 2013\251. A 2.3 km al NE de presa Los Alamitos\,IMG_7979.JPG,Borreria,Rubiaceae
"Borreria suaveolens - G. Mey., 1818",2595,Users\Herbario\Desktop\Proyecto Flora\Cynthia Araceli\Fotos\Rincón de Romos\20 de junio del 2013\164. 1.5 km al NNE de Las Camas\,IMG_0043.JPG,Borreria,Rubiaceae
"Borreria suaveolens - G. Mey., 1818",2590,Users\Herbario\Desktop\Proyecto Flora\Cynthia Araceli\Fotos\Jesús María\1° de julio del 2013\182. Presa El Capulín\,IMG_6050.JPG,Borreria,Rubiaceae
"Borreria suaveolens - G. Mey., 1818",3329,Users\Herbario\Desktop\Proyecto Flora\Cynthia Araceli\Fotos\Calvillo\26 de agosto del 2013\251. A 2.3 km al NE de presa Los Alamitos\,IMG_7983.JPG,Borreria,Rubiaceae
"Borreria suaveolens - G. Mey., 1818",3787,Users\Herbario\Desktop\Proyecto Flora\Fotos Proyecto Flora\San José de Gracia\31 de julio del 2013\209. Cienega de Gallardo\,IMG_0136.JPG,Borreria,Rubiaceae
"Borreria suaveolens - G. Mey., 1818",3321,Users\Herbario\Desktop\Proyecto Flora\Cynthia Araceli\Fotos\Jesús María\12 de agosto del 2013\234. 3.4 km al N de Gracias a Dios\,IMG_6814.JPG,Borreria,Rubiaceae
"Borreria suaveolens - G. Mey., 1818",3305,Users\Herbario\Desktop\Proyecto Flora\Cynthia Araceli\Fotos\Jesús María\19 de agosto 2013\,IMG_6733.JPG,Borreria,Rubiaceae
"Borreria suaveolens - G. Mey., 1818",6115,Users\Herbario\Desktop\Proyecto Flora\Cynthia Araceli\Fotos\San José de Gracia\19 de agosto del 2013\241. Hacienda Santa Rosa\,IMG_7249.JPG,Borreria,Rubiaceae
"Borreria suaveolens - G. Mey., 1818",5699,Users\Herbario\Desktop\Proyecto Flora\Fotos Proyecto Flora\El Llano\17 de julio del 2013\200. 2 km al E del Llano\,IMG_0310.JPG,Borreria,Rubiaceae
"Borreria suaveolens - G. Mey., 1818",5700,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\240613\,S1053280.JPG,Borreria,Rubiaceae
"Borreria suaveolens - G. Mey., 1818",5698,"Users\Herbario\Desktop\Proyecto Flora\Fotos Proyecto Flora\El Llano\17 de julio del 2013\198. Barranca la Palma, 5.3 km al NE de Palo Alto\",IMG_0100.JPG,Borreria,Rubiaceae
"Borreria suaveolens - G. Mey., 1818",5701,Users\Herbario\Desktop\Proyecto Flora\Fotos Proyecto Flora\San José de Gracia\31 de julio del 2013\210. 1 km al E de Cienega de Gallardo\,IMG_0340.JPG,Borreria,Rubiaceae
"Bouchetia arniatera - B.L. Rob., 1904",6612,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\08052013\,S1052920.JPG,Bouchetia,Solanaceae
"Bouchetia arniatera - B.L. Rob., 1904",4847,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\170513\,S1052927.JPG,Bouchetia,Solanaceae
"Bouchetia arniatera - B.L. Rob., 1904",4851,Users\Herbario\Desktop\Proyecto Flora\JC\Fotos\Jesús María\22 de marzo del 2013\133. Barranca a 4 km al N de Milpillas\,S1052674.JPG,Bouchetia,Solanaceae
"Bouchetia arniatera - B.L. Rob., 1904",5089,Users\Herbario\Desktop\Proyecto Flora\JC\Fotos\Jesús María\22 de marzo del 2013\133. Barranca a 4 km al N de Milpillas\,S1052671.JPG,Bouchetia,Solanaceae
"Bouchetia arniatera - B.L. Rob., 1904",4846,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\08052013\,S1052918.JPG,Bouchetia,Solanaceae
"Bouchetia erecta - Dunal, 1852",4829,Users\Herbario\Desktop\Proyecto Flora\Fotos JC\290713\,S1053427.JPG,Bouchetia,Solanaceae
"Bouvardia cordifolia - DC., 1830",6118,Users\Herbario\Desktop\CUARTA REVISIÓN\Fotos 2\,SAM_1226CA_1.JPG,Bouvardia,Rubiaceae
"Bouvardia cordifolia - DC., 1830",6120,Users\Herbario\Desktop\Proyecto Flora\Cynthia Araceli\Fotos\Calvillo\08 de septiembre del 2012\35. Cruce Camino Río Gil-El Saúz\,SAM_1227.JPG,Bouvardia,Rubiaceae
"Bouvardia cordifolia - DC., 1830",5138,Users\Herbario\Desktop\Proyecto Flora\Fotos Proyecto Flora\San Francisco de los Romo\04 de julio del 2013\190. 3 km al W de Borrotes\,SAM_1209.JPG,Bouvardia,Rubiaceae
"Bouvardia cordifolia - DC., 1830",5139,Users\Herbario\Desktop\Proyecto Flora\Fotos Proyecto Flora\San Francisco de los Romo\04 de julio del 2013\191. 2 km al W de Borrotes\,SAM_1240.JPG,Bouvardia,Rubiaceae
"Bouvardia cordifolia - DC., 1830",6119,Users\Herbario\Desktop\Proyecto Flora\Cynthia Araceli\Fotos\Calvillo\11 de septiembre del 2013\264. 2 km al S de Jaltiche de Arriba\,IMG_9741.JPG,Bouvardia,Rubiaceae
"Bouvardia loeseneriana - Standl., 1936",3314,Users\Herbario\Desktop\Proyecto Flora\Cynthia Araceli\Fotos\Aguascalientes\29 de julio del 2013\206. Ladera NE del Cerro los Gallos\,SAM_1531.JPG,Bouvardia,Rubiaceae
"Bouvardia loeseneriana - Standl., 1936",3790,Users\Herbario\Desktop\Proyecto Flora\Cynthia Araceli\Fotos\Calvillo\05 de agosto del 2013\218. 700 m al NW de El Sauz de la Labor\,DSC02987.JPG,Bouvardia,Rubiaceae
"Bouvardia longiflora - (Cav.) Kunth, 1820",5141,"Users\Herbario\Desktop\Proyecto Flora\Fotos Proyecto Flora\Calvillo\06 de noviembre del 2013\302. A 4.1 km al NE de Palo Alto, Calvillo, Cañada Bajio Casa Granada\",IMG_0459.JPG,Bouvardia,Rubiaceae
"Bouvardia longiflora - (Cav.) Kunth, 1820",5143,Users\Herbario\Desktop\Proyecto Flora\Fotos Proyecto Flora\Calvillo\06 de noviembre del 2013\300. A 5.65 km al NE de Palo Alto\,IMG_0166.JPG,Bouvardia,Rubiaceae
"Bouvardia longiflora - (Cav.) Kunth, 1820",5140,Users\Herbario\Desktop\Proyecto Flora\Cynthia Araceli\Fotos\San José de Gracia\31 de julio del 2013\212. 2 km al W del Cienega de Gallardo\,IMG_0397.JPG,Bouvardia,Rubiaceae
"Bouvardia multiflora - (Cav.) Schult. & Schult. f., 1827",3379,Users\Herbario\Desktop\Proyecto Flora\Cynthia Araceli\Fotos\Rincón de Romos\07 de Agosto del 2013\225. 300 m al N de Escaleras\,SAM_2001.JPG,Bouvardia,Rubiaceae
"Bouvardia multiflora - (Cav.) Schult. & Schult. f., 1827",3792,Users\Herbario\Desktop\Proyecto Flora\Cynthia Araceli\Fotos\Calvillo\05 de agosto del 2013\219. 600 m al SSE de El Sauz de La Labor\,DSC03026.JPG,Bouvardia,Rubiaceae
"Bouvardia multiflora - (Cav.) Schult. & Schult. f., 1827",3793,Users\Herbario\Desktop\Proyecto Flora\Cynthia Araceli\Fotos\Calvillo\05 de agosto del 2013\220. 500 m al S de El Sauz de La Labor\,DSC03032.JPG,Bouvardia,Rubiaceae
